ID,TotalValue,Borough,SchoolDistrict,Council,FireService,PolicePrct,HealthArea,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Class,LandUse,Easements,OwnerType,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Extension,Proximity,IrregularLot,LotType,BasementType,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,Built,HistoricDistrict,High
1019080163,400950,Manhattan,05,9,Ladder,28,1500,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,1500,5200,1000,4200,0,1000,0,0,0,0,1,4,11,12,20,75,20,64,Unknown,Attached,No,Inside,Full Basement Above Grade,No,3.47,3.44,3.4,6.5,18th Century,No,FALSE
1019087503,56735,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Condo,Multi-Family Walk-Up Buildings,1,Unknown,1897,3854,0,3854,0,0,0,0,0,0,1,4,2,2,18.75,100.92,19,70,Unknown,Not Available,No,Inside,Unknown,No,2.03,3.44,0,6.5,00s,No,FALSE
1019110112,265050,Manhattan,05,9,Ladder,28,1200,Residential,Missing,Missing,Missing,Office,Commercial & Office Buildings,0,Private,1632,3950,3950,0,3950,0,0,0,0,0,1,4,0,1,16.33,99.92,16,60,Extension,Attached,No,Inside,Full Basement Above Grade,No,2.42,3.44,0,6.5,18th Century,No,FALSE
1019110136,108e3,Manhattan,05,9,Ladder,28,1200,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Mixed,1640,3395,3395,0,0,0,0,0,0,3395,2,2,0,2,408,41,0,41,Unknown,Not Available,Yes,Inside,No Basement,No,2.07,3.44,0,6.5,Prewar,No,FALSE
1019110148,24717,Manhattan,05,9,Ladder,28,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1557,2343,0,2343,0,0,0,0,0,0,1,3,4,4,15.58,99.92,16,49,Unknown,Semi-Attached,No,Inside,Unknown,No,1.5,3.44,0,6.5,18th Century,No,FALSE
1019120029,348750,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Private,2000,8000,2000,6000,0,2000,0,0,0,0,1,4,6,9,20,100,20,100,Unknown,Attached,No,Corner,Full Basement Below Grade,No,4,3.44,0,6.5,18th Century,No,FALSE
1019120061,229950,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,Private,2319,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,75,0,0,Unknown,Not Available,No,Corner,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019120138,36040,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1874,3648,0,2736,0,0,0,0,0,0,1,4,3,3,18.75,99.92,19,48,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.95,3.44,0,6.5,00s,No,FALSE
1019130026,114957,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1823,2463,0,2463,0,0,0,0,0,0,1,3,4,4,18.25,99.92,18.25,45,Unknown,Not Available,No,Inside,Unknown,No,1.35,3.44,0,6.5,18th Century,No,FALSE
1019130027,67950,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Mixed,1998,2700,2700,0,0,0,0,0,0,2700,1,3,0,1,20,99.92,20,45,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.35,3.44,0,6.5,18th Century,No,FALSE
1019130047,38612,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2498,9235,0,9235,0,0,0,0,0,0,1,5,10,10,25,99.92,25,82,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.7,3.44,0,6.5,18th Century,No,FALSE
1019130136,78150,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1998,4454,0,4454,0,0,0,0,0,0,1,3,4,4,20,99.92,20,48,Extension,Attached,No,Inside,Unknown,No,2.23,3.44,0,6.5,18th Century,No,FALSE
1019140008,41961,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1973,3280,0,3280,0,0,0,0,0,0,1,3,3,3,19.75,99.92,19.75,42,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.66,3.44,0,6.5,00s,No,FALSE
1019140020,113076,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2498,6000,0,6000,0,0,0,0,0,0,1,4,4,4,25,99.92,25,58,Unknown,Attached,No,Inside,Unknown,No,2.4,3.44,0,6.5,18th Century,No,FALSE
1019140022,117450,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,City,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,99.92,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019140034,662850,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,4996,21625,3000,18625,0,3000,0,0,0,0,2,5,22,27,99.92,50,30,100,Extension,Not Available,No,Corner,Full Basement Below Grade,No,4.33,3.44,0,6.5,18th Century,No,FALSE
1019140044,18766,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1665,3266,0,3266,0,0,0,0,0,0,1,3,3,3,16.67,99.92,16.67,50,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.96,3.44,0,6.5,18th Century,No,FALSE
1019140062,478355,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1406,5758,979,4779,0,979,0,0,0,0,1,5,15,16,18.75,75,19,75,Unknown,Not Available,No,Inside,Unknown,No,4.1,3.44,0,6.5,18th Century,No,FALSE
1019140109,108085,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1665,2851,0,2851,0,0,0,0,0,0,1,3,4,4,16.67,99.92,17,60,Unknown,Attached,No,Inside,Unknown,No,1.71,3.44,0,6.5,18th Century,No,FALSE
1019150021,24693,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1898,3800,0,2850,0,0,0,0,0,0,1,3,3,3,19,99.92,19,50,Unknown,Semi-Attached,No,Inside,Full Basement Above Grade,No,2,3.44,0,6.5,18th Century,No,FALSE
1019150027,239006,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1998,5235,5235,0,0,0,0,0,0,5235,1,3,4,4,20,99.92,20,75,Extension,Attached,No,Inside,Full Basement Above Grade,No,2.62,3.44,0,6.5,18th Century,No,FALSE
1019150035,61650,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Private,2288,3763,3763,0,0,0,0,0,0,3763,1,3,0,1,25.42,90,19,65,Unknown,Attached,No,Inside,Full Basement Below Grade,No,1.64,3.44,0,6.5,18th Century,No,FALSE
1019150044,18065,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Unknown,1873,3751,0,3751,0,0,0,0,0,0,1,3,2,2,18.75,99.92,18.75,50,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2,3.44,0,6.5,18th Century,No,FALSE
1019150116,262350,Manhattan,05,9,Ladder,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1665,3334,0,3334,0,0,0,0,0,0,1,3,5,5,16.67,99.92,17,55,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2,3.44,0,6.5,18th Century,No,FALSE
1019160009,130170,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1699,2598,0,2598,0,0,0,0,0,0,1,3,4,4,17,99.92,17,56,Unknown,Attached,No,Inside,Unknown,No,1.53,3.44,0,6.5,18th Century,No,FALSE
1019160018,43200,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1599,6374,0,4780,0,0,0,0,0,0,1,3,3,3,16,99.92,16,53,Unknown,Attached,No,Inside,Full Basement Above Grade,No,3.99,3.44,0,6.5,18th Century,No,FALSE
1019160053,80678,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1465,3555,0,3555,0,0,0,0,0,0,1,3,3,3,14.67,99.92,15,48,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2.43,3.44,0,6.5,18th Century,No,FALSE
1019160108,53568,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Private,1699,2550,0,2550,0,0,0,0,0,0,1,3,2,2,17,99.92,17,49,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.5,3.44,0,6.5,18th Century,No,FALSE
1019160113,76950,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Unknown,1998,3000,3000,0,0,0,0,0,0,3000,1,3,0,1,20,99.92,20,49,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.5,3.44,0,6.5,18th Century,No,FALSE
1019160117,144450,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1699,2805,0,2805,0,0,0,0,0,0,1,3,11,11,17,99.92,17,53,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.65,3.44,0,6.5,18th Century,No,FALSE
1019160144,139500,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1665,2499,0,2499,0,0,0,0,0,0,1,3,11,11,16.67,99.92,16.67,50,Unknown,Not Available,No,Inside,Unknown,No,1.5,3.44,0,6.5,18th Century,No,FALSE
1019170030,24693,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Private,1234,3528,0,3528,0,0,0,0,0,0,1,4,2,2,16.67,74,17,50,Unknown,Attached,No,Inside,Full Basement Below Grade,No,2.86,3.44,0,6.5,18th Century,No,FALSE
1019170045,67058,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2498,9075,0,9075,0,0,0,0,0,0,1,5,10,10,25,99.92,25,78,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.63,3.44,0,6.5,18th Century,No,FALSE
1019170119,44966,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Private,1599,3068,0,3068,0,0,0,0,0,0,1,3,2,2,16,99.92,16,50,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.92,3.44,0,6.5,00s,No,FALSE
1019180002,303300,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,1875,7625,600,7025,0,0,0,0,0,600,1,5,16,17,25,75,25,75,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.07,3.44,0,6.5,Prewar,No,FALSE
1019180003,54450,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Automotive,Parking Facilities,0,Private,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019180005,221400,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2498,8675,500,8175,0,500,0,0,0,0,1,5,10,11,25,99.92,25,86,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,3.47,3.44,0,6.5,Prewar,No,FALSE
1019180024,688950,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Government,Public Facilities & Institutions,0,City,6660,8567,8567,0,0,0,0,0,0,8567,1,2,0,1,66.67,99.92,53,80.83,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,1.29,3.44,0,6.5,60s,No,FALSE
1019180043,453934,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,4197,10600,0,10600,0,0,0,0,0,0,1,5,10,10,42,99.92,26,89,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,2.53,3.44,0,6.5,Prewar,No,FALSE
1019180046,1053450,Manhattan,05,9,Engine,32,1200,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,City,10941,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,99.92,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019190039,718650,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,City,7494,0,0,0,0,0,0,0,0,0,0,0,0,0,75,99.92,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019190059,181515,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,4996,19580,0,19580,0,0,0,0,0,0,1,5,10,10,50,99.92,50,85,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,3.92,3.44,0,6.5,Prewar,No,FALSE
1019200005,144402,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2498,8530,0,8530,0,0,0,0,0,0,1,5,5,5,25,99.92,25,66,Unknown,Attached,No,Inside,Full Basement Above Grade,No,3.41,3.44,0,6.5,18th Century,No,FALSE
1019200010,492750,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,3997,16446,0,16446,0,0,0,0,0,0,1,6,18,18,40,99.92,40,85,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.11,3.44,0,6.5,18th Century,No,FALSE
1019200015,841050,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,3997,16446,1145,15301,0,1145,0,0,0,0,1,6,22,24,40,99.92,40,85,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.11,3.44,0,6.5,18th Century,No,FALSE
1019200041,37440,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1699,2550,0,2550,0,0,0,0,0,0,1,3,3,3,17,99.92,17,50,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.5,3.44,0,6.5,18th Century,No,FALSE
1019200046,162900,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1665,2799,0,2799,0,0,0,0,0,0,1,3,11,11,16.67,99.92,17,55,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.68,3.44,0,6.5,18th Century,No,FALSE
1019200048,28531,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1649,3708,0,2812,0,0,0,0,0,0,1,3,3,3,16.5,99.92,16.5,56,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2.25,3.44,0,6.5,18th Century,No,FALSE
1019200052,171450,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1638,2667,0,2667,0,0,0,0,0,0,1,3,11,11,16.17,99.92,16,54,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.63,3.44,0,6.5,18th Century,No,FALSE
1019200055,38248,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1665,2250,0,2250,0,0,0,0,0,0,1,3,4,4,16.67,99.92,17,45,Unknown,Attached,No,Inside,Unknown,No,1.35,3.44,0,6.5,18th Century,No,FALSE
1019210014,162858,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1549,3468,700,2768,0,700,0,0,0,0,1,4,4,4,15.5,99.92,15.5,51,Extension,Not Available,No,Inside,Unknown,No,2.24,3.44,0,6.5,18th Century,No,FALSE
1019210030,66099,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Private,1875,7215,1400,5815,0,1400,0,0,0,0,1,5,4,5,25,75,25.83,75.83,Unknown,Not Available,No,Inside,Unknown,No,3.85,3.44,0,6.5,18th Century,No,FALSE
1019210050,975150,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,City,2998,11810,0,11810,0,0,0,0,0,0,1,5,20,20,30,99.92,30,86,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,3.94,3.44,0,6.5,18th Century,No,FALSE
1019210057,589500,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,4996,18540,0,18540,0,0,0,0,0,0,1,5,16,16,50,99.92,50,85,Unknown,Not Available,No,Inside,Unknown,No,3.71,3.44,0,6.5,18th Century,No,FALSE
1019210124,157050,Manhattan,05,9,Engine,32,1000,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,City,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,99.92,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,FALSE
1019220006,550800,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,7568,24040,3920,20120,0,3920,0,0,0,0,4,5,16,19,18.75,100.92,75,68,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,3.18,4,0,4,18th Century,No,FALSE
1019220011,483750,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Private,4037,17856,2000,15856,0,2000,0,0,0,0,1,6,16,18,40,100.92,40,91,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.42,4,0,4,18th Century,No,FALSE
1019220053,800550,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,City,2523,9220,0,9220,0,0,0,0,0,0,1,5,15,15,25,100.92,25,80,Unknown,Not Available,No,Inside,Unknown,No,3.65,4,0,4,18th Century,No,FALSE
1019220057,721800,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2523,9575,0,9575,0,0,0,0,0,0,1,5,20,20,25,100.92,25,78,Unknown,Detached,No,Inside,Full Basement Below Grade,No,3.8,4,0,4,18th Century,No,FALSE
1019230018,54450,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Outdoor,Open Space & Outdoor Recreation,0,Private,631,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25.23,0,0,Unknown,Not Available,Yes,Inside,Unknown,No,0,6,0,6,Unknown,No,FALSE
1019230019,326250,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2500,11630,0,11630,0,0,0,0,0,0,1,5,15,15,29.58,107.92,30,100,Unknown,Detached,Yes,Corner,Full Basement Below Grade,No,4.65,6,0,6,18th Century,No,FALSE
1019230035,428850,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,3053,13830,2000,11830,0,2000,0,0,0,0,1,5,16,20,100.92,30.25,93,30,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,4.53,3.44,0,6.5,18th Century,No,FALSE
1019230160,356850,Manhattan,03,9,Ladder,28,1900,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2523,7625,700,6925,0,700,0,0,0,0,1,5,13,15,25,100.92,25,75,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,3.02,6,0,6,18th Century,No,FALSE
1019240002,220662,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,2000,14031,0,14031,0,0,0,0,0,0,1,8,8,8,25,80,26,66,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.02,6,0,6,18th Century,No,FALSE
1019240052,799650,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,7461,29670,0,29670,0,0,0,0,0,0,1,5,26,26,78.25,73.92,73,86,Unknown,Detached,Yes,Corner,Full Basement Below Grade,No,3.98,4,0,4,18th Century,No,FALSE
1019250047,741150,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,7568,28335,0,28335,0,0,0,0,0,0,1,5,29,29,75,100.92,75,84,Unknown,Not Available,No,Inside,Unknown,No,3.74,4,0,4,18th Century,No,FALSE
1019260012,147600,Manhattan,03,9,Ladder,28,1500,Residential,Residential,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1682,2499,0,2499,0,0,0,0,0,0,1,3,11,11,16.67,100.92,16.67,50,Unknown,Attached,No,Inside,No Basement,No,1.49,4,0,4,18th Century,No,FALSE
1019260027,220500,Manhattan,03,9,Ladder,28,1500,Residential,Residential,Missing,Missing,Outdoor,Open Space & Outdoor Recreation,0,City,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17,100.92,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,4,0,4,Unknown,No,FALSE
1019260113,88705,Manhattan,03,9,Ladder,28,1500,Residential,Residential,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1682,2671,0,2671,0,0,0,0,0,0,1,3,4,4,0,0,0,0,Unknown,Attached,No,Mixed or Unknown,Full Basement Above Grade,No,1.59,4,0,4,18th Century,No,FALSE
1019270006,34560,Manhattan,03,9,Ladder,28,1500,Residential,Residential,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1716,2652,0,2652,0,0,0,0,0,0,1,3,3,3,17,100.92,17,52,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.55,4,0,4,18th Century,No,FALSE
1019270012,121571,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,1817,4978,0,4978,0,0,0,0,0,0,1,5,4,4,18,100.92,18,49,Unknown,Attached,No,Inside,Unknown,No,2.74,4,0,4,18th Century,No,FALSE
1019270064,186343,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2500,7750,1000,6750,0,1000,0,0,0,0,1,5,9,10,25,100,25,62,Unknown,Not Available,No,Inside,Unknown,No,3.1,6,0,6,18th Century,No,FALSE
1019270110,148950,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1716,2652,0,2652,0,0,0,0,0,0,1,3,11,11,17,100.92,17,49,Unknown,Attached,No,Inside,Full Basement Above Grade,No,1.55,4,0,4,18th Century,No,FALSE
1019270138,58891,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Unknown,1514,3000,0,3000,0,0,0,0,0,0,1,3,2,2,15,100.92,15,50,Extension,Attached,No,Inside,Full Basement Above Grade,No,1.98,4,0,4,18th Century,No,FALSE
1019270141,22711,Manhattan,03,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1514,3600,0,3600,0,0,0,0,0,0,1,3,3,3,15,100.92,15,60,Unknown,Attached,No,Inside,Full Basement Above Grade,No,2.38,4,0,4,18th Century,No,FALSE
1019280002,260676,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Mixed,Mixed Residential & Commercial Buildings,0,Private,1803,6000,1000,5000,0,1000,0,0,0,0,1,4,6,7,25.08,71.83,25.08,60,Unknown,Not Available,No,Corner,Full Basement Below Grade,No,3.33,6,0,6,18th Century,No,FALSE
1019280013,117643,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1783,2916,0,2916,0,0,0,0,0,0,1,3,4,4,17.67,100.92,17.67,55,Unknown,Not Available,No,Inside,Unknown,No,1.64,4,0,4,18th Century,No,FALSE
1019280029,429300,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,3207,14875,1850,13025,0,0,0,0,0,1850,1,5,30,31,40.08,80,40,74,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,4.64,3.44,0,6.5,18th Century,No,FALSE
1019280040,41659,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,1615,3520,0,3520,0,0,0,0,0,0,1,3,6,6,16,100.92,16,54,Unknown,Attached,No,Inside,Unknown,No,2.18,4,0,4,18th Century,No,FALSE
1019280108,62011,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Two Family,One &Two Family Buildings,0,Private,1783,3060,0,3060,0,0,0,0,0,0,1,4,2,2,17.67,100.92,17,45,Unknown,Attached,No,Inside,No Basement,No,1.72,4,0,4,00s,No,FALSE
1019287501,312298,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Condo,Multi-Family Walk-Up Buildings,1,Unknown,2018,5515,0,5515,0,0,0,0,0,0,1,6,5,5,15,100.92,0,0,Unknown,Not Available,No,Mixed or Unknown,Unknown,No,2.73,3.44,0,6.5,00s,No,FALSE
1019287507,78660,Manhattan,05,9,Ladder,28,1500,Residential,Missing,Missing,Missing,Condo,Multi-Family Walk-Up Buildings,1,Unknown,1396,4644,0,4644,0,0,0,0,0,0,1,7,2,2,13.83,100.92,14,55,Unknown,Attached,No,Mixed or Unknown,Unknown,No,3.33,4,0,4,18th Century,No,FALSE
